Date,Device,Address,Clicks,Visitors,Group
2023-05-07,Other,fyttlyf/business/campaign/enterprise-payment-processing-solutions///,2,12,Control
2023-05-07,Tablet,fyttlyf/business/product/business///,4,17,Experiment
2023-05-07,Tablet,fyttlyf/sem//account-selection-signup///,11,12,Control
2023-05-07,Laptop,fyttlyf/business/campaign/qr-code-payment-in-stores///,0,20,Experiment
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-accelerate-growth///,9,26,Control
2023-05-07,Tablet,fyttlyf/personal//google-play-2022///,9,18,Control
2023-05-07,Other,fyttlyf///fyttlyf-credit-promo///,8,21,Control
2023-05-07,Other,fyttlyf/business/product/business-pos-system/contact-sales///,10,13,Experiment
2023-05-07,Mobile,fyttlyf/both/security/security-learn-about-scams///,11,4,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-operations/returns///,1,36,Experiment
2023-05-07,Mobile,fyttlyf/personal//claim-offer-2q-expired///,8,18,Experiment
2023-05-07,Tablet,fyttlyf/personal//nfp///,5,8,Control
2023-05-07,Other,fyttlyf/personal/sem/pay-with-rewards-wellsfargo///,12,25,Experiment
2023-05-07,Mobile,fyttlyf/personal//pfs-claim-offer-lp///,6,35,Experiment
2023-05-07,Mobile,fyttlyf/business//business-roadmap///,1,33,Experiment
2023-05-07,Other,fyttlyf/business/campaign/qr-code-payment-in-stores///,2,16,Control
2023-05-07,Tablet,fyttlyf/business/product/business-platforms-and-marketplaces/solutions///,3,17,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,9,31,Control
2023-05-07,Other,fyttlyf/personal/campaign/epp2r07sf///,6,21,Control
2023-05-07,Mobile,fyttlyf/general/product/concerto-redirect///,10,18,Experiment
2023-05-07,Tablet,fyttlyf/business/product/business-financial-services/working-capital///,15,24,Experiment
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-contact-sales-thank-you///,11,8,Experiment
2023-05-07,Other,fyttlyf///pay-with-rewards-amex///,9,12,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,12,30,Experiment
2023-05-07,Mobile,fyttlyf/personal//signup-via-app-terms///,9,25,Control
2023-05-07,Laptop,fyttlyf/personal//fyttlyf-credit-offer-start///,990,2296,Control
2023-05-07,Laptop,fyttlyf///about-payment-methods///,1172,11287,Control
2023-05-07,Laptop,fyttlyf/general/product/accessibility///,91,315,Control
2023-05-07,Laptop,fyttlyf/business/product/mitigate-risk///,55,5630,Control
2023-05-07,Laptop,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,40,134,Control
2023-05-07,Mobile,fyttlyf/personal//claim-offer-2q-expired///,21,19,Control
2023-05-07,Mobile,fyttlyf/business/product/business-operations///,11,95,Control
2023-05-07,Mobile,fyttlyf/business/product/business-pos-system/pricing///,99,756,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,96,1177,Control
2023-05-07,Laptop,fyttlyf/both/security/security-learn-about-fake-messages///,174,2462,Control
2023-05-07,Mobile,fyttlyf/business/product/getting-started-fundraise///,20,165,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-how-fyttlyf-works///,76,176,Control
2023-05-07,Laptop,fyttlyf/personal//fyttlyf-credit-signin///,510,2111,Control
2023-05-07,Mobile,fyttlyf/business/product/mitigate-risk///,41,1284,Control
2023-05-07,Laptop,fyttlyf/business/product/business-open-business-account///,118,408,Control
2023-05-07,Laptop,fyttlyf/personal/campaign/euspr07hl///,18,45,Control
2023-05-07,Mobile,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,11,66,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money///,82,235,Control
2023-05-07,Laptop,fyttlyf/personal/sem/pay-with-rewards-wellsfargo///,27,122,Control
2023-05-07,Mobile,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,12,46,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,105,697,Control
2023-05-07,Laptop,fyttlyf/personal/buy/fees///,483,3209,Control
2023-05-07,Other,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,13,138,Control
2023-05-07,Laptop,fyttlyf/business/product/business-operations/risk-management///,7,51,Control
2023-05-07,Laptop,fyttlyf/business/product/business-financial-services/credit-card///,207,739,Control
2023-05-07,Other,fyttlyf/business/campaign/campaigns-business/sign-up///,10,384,Control
2023-05-07,Mobile,fyttlyf///spotify-premium-offer///,21,92,Experiment
2023-05-07,Other,fyttlyf/business/product/business-accept-payments///,17,77,Control
2023-05-07,Laptop,fyttlyf/business//zettle-offer-0///,29,152,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,25,135,Experiment
2023-05-07,Mobile,fyttlyf///about-payment-methods///,313,3914,Control
2023-05-07,Mobile,fyttlyf/personal/campaign/kmspr057t///,10,34,Control
2023-05-07,Mobile,fyttlyf/both/security/security-report-suspicious-messages///,66,751,Control
2023-05-07,Laptop,fyttlyf/personal//travel///,45,144,Control
2023-05-07,Other,fyttlyf///about-payment-methods///,35,304,Control
2023-05-07,Laptop,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,25,449,Experiment
2023-05-07,Tablet,fyttlyf/business/product/business-accept-payments/invoice///,5,14,Control
2023-05-07,Laptop,fyttlyf/both/security/security///,110,591,Control
2023-05-07,Laptop,fyttlyf/general/sem/google-pay-fyttlyf///,15,96,Control
2023-05-07,Mobile,fyttlyf/business/product/mitigate-risk///,11,168,Experiment
2023-05-07,Mobile,fyttlyf/business/product/all-in-one-solution///,40,1010,Control
2023-05-07,Laptop,fyttlyf/personal/sem/pay-with-rewards-capitalone///,36,260,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/pay-bills///,66,235,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet///,19,59,Control
2023-05-07,Mobile,fyttlyf/business/campaign/campaigns-business/contact///,36,166,Experiment
2023-05-07,Other,fyttlyf/both/security/security-learn-about-fake-messages///,4,22,Experiment
2023-05-07,Laptop,fyttlyf/business/campaign/get-paid///,224,10959,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,23,205,Control
2023-05-07,Laptop,fyttlyf/personal/campaign/hvreward-enroll///,132,210,Control
2023-05-07,Laptop,fyttlyf/business/product/business-financial-services/credit-card///,29,103,Experiment
2023-05-07,Mobile,fyttlyf/both/product/digital-wallet-mobile-apps///,138,2490,Control
2023-05-07,Mobile,fyttlyf///disputes-chargebacks///,5,31,Control
2023-05-07,Mobile,fyttlyf/enterprise/product/fraud-protection-advanced///,17,102,Control
2023-05-07,Mobile,fyttlyf/business/product/business-operations/risk-management///,26,102,Control
2023-05-07,Mobile,fyttlyf/personal/campaign/qip2r059n///,10,29,Control
2023-05-07,Other,fyttlyf/business/product/business-open-business-account///,11,37,Control
2023-05-07,Other,fyttlyf/business/product/business-financial-services/business-loan///,7,20,Control
2023-05-07,Laptop,fyttlyf///pay-taxes-with-fyttlyf-credit///,0,35,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,1,29,Control
2023-05-07,Other,fyttlyf/business/product/business-pos-system/software///,11,34,Control
2023-05-07,Laptop,fyttlyf/personal/product/start-selling///,2,34,Control
2023-05-07,Laptop,fyttlyf/business/product/business-contact-sales/thank-you///,13,54,Experiment
2023-05-07,Laptop,fyttlyf/business/product/business-financial-services/working-capital///,2,41,Control
2023-05-07,Mobile,fyttlyf/personal/product/start-selling///,11,15,Control
2023-05-07,Laptop,fyttlyf///pay-with-rewards-citi///,14,67,Control
2023-05-07,Mobile,fyttlyf/business//zettle-offer-0///,13,48,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-how-fyttlyf-works///,14,14,Experiment
2023-05-07,Laptop,fyttlyf/business/product/all-in-one-solution///,33,746,Experiment
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,13,81,Experiment
2023-05-07,Other,fyttlyf/personal//fyttlyf-credit-offer-start///,37,73,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,16,167,Experiment
2023-05-07,Other,fyttlyf/business/product/mitigate-risk///,5,257,Control
2023-05-07,Other,fyttlyf/enterprise/product/enterprise-accept-payments///,13,50,Control
2023-05-07,Other,fyttlyf/personal/sem/pay-with-rewards-capitalone///,14,25,Control
2023-05-07,Mobile,fyttlyf/personal/campaign/eyspr15mj///,16,28,Control
2023-05-07,Laptop,fyttlyf/business/product/business-accept-payments/virtual-terminal///,19,103,Control
2023-05-07,Laptop,fyttlyf/business/product/business-pos-system/integrations///,9,77,Control
2023-05-07,Laptop,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,9,36,Control
2023-05-07,Laptop,fyttlyf/business/product/pricing///,25,167,Control
2023-05-07,Mobile,fyttlyf/both/security/security-learn-about-fake-messages///,13,265,Experiment
2023-05-07,Tablet,fyttlyf/both/security/security-learn-about-fake-messages///,8,35,Experiment
2023-05-07,Mobile,fyttlyf/personal/campaign/weekoneoffer-enroll///,7,6,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/crypto///,68,466,Control
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet///,11,30,Control
2023-05-07,Laptop,fyttlyf/personal/buy/fyttlyf-benefits///,11,8,Experiment
2023-05-07,Laptop,fyttlyf/enterprise/product/fraud-protection-advanced///,12,51,Control
2023-05-07,Mobile,fyttlyf/business/product/business-operations/returns///,16,73,Control
2023-05-07,Laptop,fyttlyf///page-not-found///,18,73,Experiment
2023-05-07,Mobile,fyttlyf/general//law-enforcement///,0,21,Experiment
2023-05-07,Laptop,fyttlyf/personal/campaign/eyspr15mj///,10,15,Experiment
2023-05-07,Mobile,fyttlyf/personal//gaming///,12,31,Control
2023-05-07,Laptop,fyttlyf///pay-taxes-with-fyttlyf-credit///,12,15,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-platforms-and-marketplaces///,5,28,Experiment
2023-05-07,Mobile,fyttlyf/business/campaign/enterprise-payment-processing-solutions///,11,22,Experiment
2023-05-07,Other,fyttlyf/business/product/business-pos-system/terminal///,7,22,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-qr-code///,14,61,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,14,27,Control
2023-05-07,Other,fyttlyf/personal/campaign/kmspr057t///,6,23,Control
2023-05-07,Laptop,fyttlyf/business/product/pricing///,1,12,Experiment
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-pay-later///,15,101,Control
2023-05-07,Laptop,fyttlyf/personal//send-money-to-india///,18,41,Control
2023-05-07,Laptop,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,5,24,Experiment
2023-05-07,Other,fyttlyf/business/product/business-financial-services/credit-card///,11,26,Experiment
2023-05-07,Laptop,fyttlyf/personal/campaign/opt-in-eng///,0,365,Control
2023-05-07,Other,fyttlyf///resolve-disputes///,9,22,Control
2023-05-07,Mobile,fyttlyf///extras-credit-card-benefits///,16,37,Control
2023-05-07,Mobile,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,15,42,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,11,26,Control
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-make-payments///,12,25,Control
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,8,13,Control
2023-05-07,Laptop,fyttlyf/business/product/business-operations/reporting-tools///,7,16,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,5,27,Experiment
2023-05-07,Laptop,fyttlyf///money-holds///,7,12,Experiment
2023-05-07,Laptop,fyttlyf///extras-credit-card-benefits///,8,26,Control
2023-05-07,Other,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,9,18,Control
2023-05-07,Other,fyttlyf/enterprise/product/enterprise-accept-payments///,9,11,Experiment
2023-05-07,Other,fyttlyf/personal/partner/citi-card///,13,8,Control
2023-05-07,Laptop,fyttlyf/business/product/business-accept-payments/checkout/installments///,24,113,Experiment
2023-05-07,Other,fyttlyf/general/product/accessibility///,10,25,Experiment
2023-05-07,Other,fyttlyf/business/product/business-financial-services/business-loan///,0,11,Experiment
2023-05-07,Laptop,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,5,18,Experiment
2023-05-07,Other,fyttlyf/personal//google-play-2022///,6,12,Control
2023-05-07,Other,fyttlyf/personal/product/shopping-selection///,12,37,Control
2023-05-07,Other,fyttlyf///credit-easy-payments-offer-end///,4,3,Control
2023-05-07,Mobile,fyttlyf/business/product/business-operations/shipping///,25,37,Experiment
2023-05-07,Mobile,fyttlyf/both/security/security-protect-your-devices///,8,50,Control
2023-05-07,Tablet,fyttlyf/business/product/business-operations///,9,17,Control
2023-05-07,Other,fyttlyf/general/sem/google-pay-fyttlyf///,7,41,Control
2023-05-07,Laptop,fyttlyf/general/partner/samsung-pay///,14,5,Experiment
2023-05-07,Mobile,fyttlyf///extras-credit-card-benefits///,7,13,Experiment
2023-05-07,Tablet,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,13,19,Control
2023-05-07,Laptop,fyttlyf/business/product/fyttlyf-working-capital/pre-approval///,1,31,Control
2023-05-07,Laptop,fyttlyf/business//enterprise/buy-now-pay-later///,7,14,Experiment
2023-05-07,Laptop,fyttlyf/both/security/security-protect-your-devices///,9,20,Experiment
2023-05-07,Other,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,4,38,Control
2023-05-07,Laptop,fyttlyf/business/product/cvs-qr-code///,12,23,Experiment
2023-05-07,Other,fyttlyf/personal//intro-offer4///,3,13,Experiment
2023-05-07,Laptop,fyttlyf/enterprise//global-payment-processing-solutions///,11,13,Control
2023-05-07,Laptop,fyttlyf/business/product/business-operations/returns///,15,17,Control
2023-05-07,Laptop,fyttlyf///fyttlyf-credit-promo///,7,25,Experiment
2023-05-07,Tablet,fyttlyf/business/product/recurring-payments-subscriptions///,6,26,Control
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,9,16,Experiment
2023-05-07,Laptop,fyttlyf/general//pay-with-rewards-chase///,9,28,Experiment
2023-05-07,Other,fyttlyf/general//taxes-offer-start///,3,21,Control
2023-05-07,Other,fyttlyf/business//cashback-faq///,5,4,Control
2023-05-07,Tablet,fyttlyf/general/product/accessibility///,3,20,Control
2023-05-07,Tablet,fyttlyf/enterprise/product/enterprise-streamline-operations///,5,21,Control
2023-05-07,Other,fyttlyf/business/product/business-operations/reporting-tools///,7,21,Control
2023-05-07,Other,fyttlyf/business/product/business-financial-services///,2,29,Control
2023-05-07,Other,fyttlyf/business//business-roadmap///,11,19,Experiment
2023-05-07,Mobile,fyttlyf/personal//gaming///,7,33,Experiment
2023-05-07,Other,fyttlyf/personal/campaign/campaigns-taxes///,4,38,Control
2023-05-07,Other,fyttlyf/both/product/digital-wallet-mobile-apps///,17,16,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,13,14,Experiment
2023-05-07,Other,fyttlyf/consumer/campaign/uchooserewards///,4,21,Experiment
2023-05-07,Laptop,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,5,17,Experiment
2023-05-07,Laptop,fyttlyf/business/product/business-accept-payments/checkout/recurring///,10,27,Experiment
2023-05-07,Laptop,fyttlyf/business/product/business-operations/risk-management///,13,21,Experiment
2023-05-07,Other,fyttlyf///page-not-found///,2,22,Control
2023-05-07,Laptop,fyttlyf/general//taxes-offer-start///,9,21,Experiment
2023-05-07,Mobile,fyttlyf/business/product/mobile-apps-business-app///,2,19,Experiment
2023-05-07,Laptop,fyttlyf/general/product/concerto-redirect///,4,29,Control
2023-05-07,Tablet,fyttlyf/general/sem/google-pay-fyttlyf///,5,13,Control
2023-05-07,Tablet,fyttlyf/personal//non-profits-fundraising-donate-button///,11,29,Control
2023-05-07,Tablet,fyttlyf/enterprise//enterprise-contact-sales///,14,20,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/fyttlyf-me///,0,25,Control
2023-05-07,Laptop,fyttlyf/business//travel-business-payment-solutions///,1,19,Control
2023-05-07,Other,fyttlyf/enterprise/product/fraud-protection-advanced///,8,12,Experiment
2023-05-07,Mobile,fyttlyf///disputes-chargebacks///,15,29,Experiment
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-optimize-payments-processing///,2,26,Control
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-accelerate-growth///,11,13,Experiment
2023-05-07,Other,fyttlyf/personal/campaign/opt-in-eng///,9,26,Control
2023-05-07,Laptop,fyttlyf/business/product/business-operations/dispute-management///,1,4,Control
2023-05-07,Mobile,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,5,8,Experiment
2023-05-07,Laptop,fyttlyf/general//law-enforcement///,8,22,Control
2023-05-07,Mobile,fyttlyf/personal/campaign/udspr120w///,2,34,Experiment
2023-05-07,Tablet,fyttlyf/business/product/pricing///,14,21,Control
2023-05-07,Other,fyttlyf/personal//fyttlyf-credit-offer-start///,10,17,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-manage-money/cash-check///,5,32,Experiment
2023-05-07,Mobile,fyttlyf/personal//ct///,4,193018,Control
2023-05-07,Laptop,fyttlyf/honey/redirect////,12,23,Experiment
2023-05-07,Mobile,fyttlyf/business//business-roadmap///,6,60,Control
2023-05-07,Laptop,fyttlyf///fyttlyf-and-your-data///,6,19,Control
2023-05-07,Laptop,fyttlyf/business/campaign/campaigns-business/sign-up///,153,10044,Control
2023-05-07,Laptop,fyttlyf///credit-pala-easy-payments-offer-end///,8,78,Control
